created_at;suburb;time;status;location;area
Thu Dec 21 08:17:16 +0000 2023;Mundaring;16:17:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 08:17:16 +0000 2023;Parkerville;16:17:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 08:58:29 +0000 2023;Mundaring;16:58:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 08:58:29 +0000 2023;Parkerville;16:58:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 11:00:47 +0000 2023;Mundaring;19:00:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 11:00:47 +0000 2023;Parkerville;19:00:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 12:58:21 +0000 2023;Mundaring;20:58:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 12:58:21 +0000 2023;Parkerville;20:58:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 14:50:17 +0000 2023;Mundaring;22:50:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 14:50:17 +0000 2023;Parkerville;22:50:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 16:48:51 +0000 2023;Kwinana Town Centre;00:48:00; ADVICE;BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 16:48:51 +0000 2023;The Spectacles;00:48:00; ADVICE;BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 16:48:51 +0000 2023;Bertram;00:48:00; ADVICE;BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 16:48:51 +0000 2023;Postans;00:48:00; ADVICE;BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 16:48:51 +0000 2023;Orelia;00:48:00; ADVICE;BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 16:48:51 +0000 2023;Parmelia;00:48:00; ADVICE;BERTRAM, KWINANA TOWN CENTRE, ORELIA, PARMELIA, POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 16:59:15 +0000 2023;Mundaring;00:59:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 16:59:15 +0000 2023;Parkerville;00:59:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 18:18:13 +0000 2023;The Spectacles;02:18:00; ADVICE;POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 18:18:13 +0000 2023;Postans;02:18:00; ADVICE;POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 18:56:36 +0000 2023;Mundaring;02:56:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 18:56:36 +0000 2023;Parkerville;02:56:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 19:58:40 +0000 2023;The Spectacles;03:58:00; ADVICE;POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 19:58:40 +0000 2023;Postans;03:58:00; ADVICE;POSTANS and THE SPECTACLES;CITY OF KWINANA
Thu Dec 21 20:44:09 +0000 2023;Mundaring;04:44:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 20:44:09 +0000 2023;Parkerville;04:44:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 22:44:12 +0000 2023;Mundaring;06:44:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 21 22:44:12 +0000 2023;Parkerville;06:44:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Thu Dec 28 01:45:12 +0000 2023;Gidgegannup;09:45:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 01:45:12 +0000 2023;Wooroloo;09:45:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 01:45:12 +0000 2023;Bailup;09:45:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 01:45:12 +0000 2023;Mundaring;09:45:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 05:56:35 +0000 2023;South Lake;13:56:00; ADVICE;Lake Muir Nature Reserve;SHIRE OF MANJIMUP
Thu Dec 28 07:19:55 +0000 2023;Armadale;15:19:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Thu Dec 28 07:19:55 +0000 2023;Roleystone;15:19:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Thu Dec 28 07:24:22 +0000 2023;Gidgegannup;15:24:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 07:24:22 +0000 2023;Wooroloo;15:24:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 07:24:22 +0000 2023;Bailup;15:24:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Dec 28 07:24:22 +0000 2023;Mundaring;15:24:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Thu Feb 01 01:36:15 +0000 2024;Southern River;09:36:00; ADVICE;the Collie River;SHIRES OF COLLIE AND DARDANUP
Thu Feb 01 07:43:01 +0000 2024;Southern River;15:43:00; ADVICE;the Collie River;SHIRES OF COLLIE AND DARDANUP
Thu Feb 08 02:31:45 +0000 2024;Bullsbrook;10:31:00; ADVICE;BULLSBROOK;CITY OF SWAN
Thu Feb 08 03:07:51 +0000 2024;Bullsbrook;11:07:00; ADVICE;BULLSBROOK;CITY OF SWAN
Thu Feb 08 03:12:54 +0000 2024;Stratton;11:12:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Thu Feb 08 03:12:54 +0000 2024;Middle Swan;11:12:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Thu Feb 08 03:12:54 +0000 2024;Midvale;11:12:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Thu Feb 08 03:18:05 +0000 2024;Casuarina;11:18:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA
Thu Feb 08 03:18:05 +0000 2024;Oldbury;11:18:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA
Thu Feb 08 04:31:02 +0000 2024;Jarrahdale;12:31:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 04:31:02 +0000 2024;Casuarina;12:31:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 04:31:02 +0000 2024;Oldbury;12:31:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 04:31:02 +0000 2024;Serpentine;12:31:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 05:01:35 +0000 2024;Jarrahdale;13:01:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 05:01:35 +0000 2024;Casuarina;13:01:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 05:01:35 +0000 2024;Oldbury;13:01:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 05:01:35 +0000 2024;Serpentine;13:01:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 05:12:36 +0000 2024;Stirling;13:12:00; EMERGENCY WARNING;GREEN RANGE, KOJANEERUP SOUTH, SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 05:26:59 +0000 2024;Stirling;13:26:00; EMERGENCY WARNING;GREEN RANGE, KOJANEERUP SOUTH, SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 06:32:05 +0000 2024;Stirling;14:32:00; EMERGENCY WARNING;GREEN RANGE, KOJANEERUP SOUTH, SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 06:43:40 +0000 2024;Stratton;14:43:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Thu Feb 08 06:43:40 +0000 2024;Middle Swan;14:43:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Thu Feb 08 06:43:40 +0000 2024;Midvale;14:43:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Thu Feb 08 06:49:11 +0000 2024;Jarrahdale;14:49:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 06:49:11 +0000 2024;Casuarina;14:49:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 06:49:11 +0000 2024;Oldbury;14:49:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 06:49:11 +0000 2024;Serpentine;14:49:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE
Thu Feb 08 06:53:07 +0000 2024;Bullsbrook;14:53:00; ADVICE;BULLSBROOK;CITY OF SWAN
Thu Feb 08 06:55:07 +0000 2024;Bullsbrook;14:55:00; ADVICE;BULLSBROOK;CITY OF SWAN
Thu Feb 08 11:38:22 +0000 2024;Stirling;19:38:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 13:37:36 +0000 2024;Stirling;21:37:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 14:45:03 +0000 2024;Stirling;22:45:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 16:41:23 +0000 2024;Stirling;00:41:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 18:46:48 +0000 2024;Stirling;02:46:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 20:45:02 +0000 2024;Stirling;04:45:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 22:05:59 +0000 2024;Guildford;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:05:59 +0000 2024;Kalamunda;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:05:59 +0000 2024;Hazelmere;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:05:59 +0000 2024;High Wycombe;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:05:59 +0000 2024;Perth Airport;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:05:59 +0000 2024;South Guildford;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:05:59 +0000 2024;South Perth;06:05:00; WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA
Thu Feb 08 22:48:07 +0000 2024;Stirling;06:48:00; WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY
Thu Feb 08 23:34:14 +0000 2024;Guildford;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 08 23:34:14 +0000 2024;Kalamunda;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 08 23:34:14 +0000 2024;High Wycombe;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 08 23:34:14 +0000 2024;Belmont;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 08 23:34:14 +0000 2024;Perth Airport;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 08 23:34:14 +0000 2024;South Guildford;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 08 23:34:14 +0000 2024;South Perth;07:34:00; WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA
Thu Feb 22 02:42:13 +0000 2024;Eglinton;10:42:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Thu Feb 22 02:42:13 +0000 2024;Yanchep;10:42:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Thu Feb 22 02:42:13 +0000 2024;Wanneroo;10:42:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Thu Feb 22 07:07:09 +0000 2024;Eglinton;15:07:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Thu Feb 22 07:07:09 +0000 2024;Yanchep;15:07:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Thu Feb 22 07:07:09 +0000 2024;Wanneroo;15:07:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Thu Feb 29 02:20:52 +0000 2024;Wanneroo;10:20:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Thu Feb 29 02:20:52 +0000 2024;Nowergup;10:20:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Thu Feb 29 02:20:52 +0000 2024;Neerabup;10:20:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Thu Feb 29 04:20:27 +0000 2024;Karnup;12:20:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 04:20:27 +0000 2024;Baldivis;12:20:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 04:20:27 +0000 2024;Rockingham;12:20:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 04:55:28 +0000 2024;Karnup;12:55:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 04:55:28 +0000 2024;Baldivis;12:55:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 04:55:28 +0000 2024;Rockingham;12:55:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 07:09:36 +0000 2024;Wanneroo;15:09:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Thu Feb 29 07:09:36 +0000 2024;Nowergup;15:09:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Thu Feb 29 07:09:36 +0000 2024;Neerabup;15:09:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Thu Feb 29 07:37:55 +0000 2024;Karnup;15:37:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 07:37:55 +0000 2024;Baldivis;15:37:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 07:37:55 +0000 2024;Rockingham;15:37:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 11:16:19 +0000 2024;Karnup;19:16:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 11:16:19 +0000 2024;Baldivis;19:16:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 11:16:19 +0000 2024;Rockingham;19:16:00; ADVICE;KARNUP and BALDIVIS;CITY OF ROCKINGHAM
Thu Feb 29 21:33:36 +0000 2024;Bertram;05:33:00; ADVICE;BERTRAM;CITY OF KWINANA
Thu Jan 04 02:09:41 +0000 2024;Forrestdale;10:09:00; BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Thu Jan 04 02:09:41 +0000 2024;Champion Lakes;10:09:00; BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Thu Jan 04 02:09:41 +0000 2024;Armadale;10:09:00; BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Thu Jan 04 22:50:30 +0000 2024;East Rockingham;06:50:00; ADVICE;EAST ROCKINGHAM;CITY OF ROCKINGHAM
Thu Jan 04 22:50:30 +0000 2024;Rockingham;06:50:00; ADVICE;EAST ROCKINGHAM;CITY OF ROCKINGHAM
Thu Jan 18 02:11:12 +0000 2024;Hamersley;10:11:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Thu Jan 18 07:20:39 +0000 2024;Hamersley;15:20:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Dec 05 03:05:40 +0000 2023;Hamersley;11:05:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Dec 05 08:16:47 +0000 2023;Hamersley;16:16:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Dec 19 00:13:01 +0000 2023;Kalamunda;08:13:00; BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA
Tue Dec 19 00:13:01 +0000 2023;Kewdale;08:13:00; BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA
Tue Dec 19 00:13:01 +0000 2023;Welshpool;08:13:00; BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA
Tue Dec 19 00:13:01 +0000 2023;Wattle Grove;08:13:00; BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA
Tue Dec 19 00:13:01 +0000 2023;Belmont;08:13:00; BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA
Tue Dec 26 02:15:38 +0000 2023;South Lake;10:15:00; ADVICE;Lake Muir Nature Reserve;SHIRE OF MANJIMUP
Tue Dec 26 02:50:10 +0000 2023;Gidgegannup;10:50:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 02:50:10 +0000 2023;Wooroloo;10:50:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 02:50:10 +0000 2023;Bailup;10:50:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 02:50:10 +0000 2023;Mundaring;10:50:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 02:59:22 +0000 2023;Mundaring;10:59:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Tue Dec 26 02:59:22 +0000 2023;Parkerville;10:59:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Tue Dec 26 03:27:47 +0000 2023;Jarrahdale;11:27:00; ADVICE;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Tue Dec 26 03:27:47 +0000 2023;Keysbrook;11:27:00; ADVICE;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Tue Dec 26 03:27:47 +0000 2023;Serpentine;11:27:00; ADVICE;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Tue Dec 26 07:39:23 +0000 2023;South Lake;15:39:00; ADVICE;Lake Muir Nature Reserve;SHIRE OF MANJIMUP
Tue Dec 26 08:31:08 +0000 2023;Jarrahdale;16:31:00; ADVICE;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Tue Dec 26 08:31:08 +0000 2023;Keysbrook;16:31:00; ADVICE;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Tue Dec 26 08:31:08 +0000 2023;Serpentine;16:31:00; ADVICE;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Tue Dec 26 08:47:00 +0000 2023;Gidgegannup;16:46:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 08:47:00 +0000 2023;Wooroloo;16:46:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 08:47:00 +0000 2023;Bailup;16:46:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 08:47:00 +0000 2023;Mundaring;16:46:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Tue Dec 26 08:55:07 +0000 2023;Mundaring;16:55:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Tue Dec 26 08:55:07 +0000 2023;Parkerville;16:55:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Tue Feb 06 03:13:46 +0000 2024;Stratton;11:13:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Tue Feb 06 03:13:46 +0000 2024;Middle Swan;11:13:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Tue Feb 06 03:13:46 +0000 2024;Midvale;11:13:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Tue Feb 06 08:10:17 +0000 2024;Stratton;16:10:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Tue Feb 06 08:10:17 +0000 2024;Middle Swan;16:10:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Tue Feb 06 08:10:17 +0000 2024;Midvale;16:10:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Tue Feb 13 03:46:10 +0000 2024;Gosnells;11:46:00; WATCH AND ACT;MARTIN;CITY OF GOSNELLS
Tue Feb 13 04:03:39 +0000 2024;Gosnells;12:03:00; WATCH AND ACT;MARTIN;CITY OF GOSNELLS
Tue Feb 13 05:00:36 +0000 2024;Gosnells;13:00:00; ADVICE;MARTIN;CITY OF GOSNELLS
Tue Feb 13 06:59:56 +0000 2024;Gosnells;14:59:00; BURNT;MARTIN;CITY OF GOSNELLS
Tue Feb 20 07:10:32 +0000 2024;Bibra Lake;15:10:00; ADVICE;BIBRA LAKE;CITY OF COCKBURN
Tue Feb 20 07:48:33 +0000 2024;Bibra Lake;15:48:00; WATCH AND ACT;BIBRA LAKE;CITY OF COCKBURN
Tue Feb 20 08:00:05 +0000 2024;Bibra Lake;16:00:00; EMERGENCY WARNING;BIBRA LAKE;CITY OF COCKBURN
Tue Jan 09 00:40:07 +0000 2024;Yanchep;08:40:00; BURNT;Yanchep National Park;CITY OF WANNEROO
Tue Jan 09 00:40:07 +0000 2024;Wanneroo;08:40:00; BURNT;Yanchep National Park;CITY OF WANNEROO
Tue Jan 09 07:44:02 +0000 2024;South Lake;15:44:00; ADVICE;Lake Muir Nature Reserve;SHIRE OF MANJIMUP
Tue Jan 16 06:00:03 +0000 2024;Hamersley;14:00:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Jan 16 06:14:58 +0000 2024;Hamersley;14:14:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Jan 16 07:32:04 +0000 2024;Hamersley;15:32:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Jan 16 13:46:32 +0000 2024;Hamersley;21:46:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Jan 16 13:49:45 +0000 2024;Hamersley;21:49:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Jan 16 14:15:43 +0000 2024;Hamersley;22:15:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Tue Jan 23 02:42:54 +0000 2024;Gnangara;10:42:00; BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO
Tue Jan 23 02:42:54 +0000 2024;Wanneroo;10:42:00; BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO
Tue Jan 23 02:42:54 +0000 2024;Pinjar;10:42:00; BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO
Tue Jan 23 08:46:12 +0000 2024;Gnangara;16:46:00; ADVICE;MELALEUCA and LEXIA;CITY OF SWAN
Tue Jan 23 08:46:12 +0000 2024;Lexia;16:46:00; ADVICE;MELALEUCA and LEXIA;CITY OF SWAN
Tue Jan 30 02:54:47 +0000 2024;Southern River;10:54:00; ADVICE;the Collie River;SHIRES OF COLLIE AND DARDANUP
